record_id,region,region_cost_index,budget_level,food_category,meal_price_lkr,daily_food_price_lkr,data_origin
43664,Upcountry / Central Highlands,1.08,MID,Hotel buffet / restaurant,2713.41,8140.23,reference-derived scenario
43665,Northern Province,1.0,MID,Hotel buffet / restaurant,3132.64,9397.91,reference-derived scenario
43666,Upcountry / Central Highlands,1.08,LOW,Local rice & curry,589.12,1767.37,reference-derived scenario
43667,Eastern Province,1.02,LOW,Local cafe,1133.92,3401.75,reference-derived scenario
43668,Cultural Triangle / North Central,1.05,MID,Tourist restaurant,2196.16,6588.47,reference-derived scenario
43669,Uva Province,1.02,LOW,Street food,367.26,1101.78,reference-derived scenario
43670,Western Province,1.18,LOW,Street food,446.79,1340.38,reference-derived scenario
43671,Sabaragamuwa Province,1.0,LOW,Local cafe,1091.44,3274.31,reference-derived scenario
43672,Cultural Triangle / North Central,1.05,LOW,Local rice & curry,773.6,2320.8,reference-derived scenario
43673,Sabaragamuwa Province,1.0,LOW,Local rice & curry,518.17,1554.52,reference-derived scenario
43674,Southern Province,1.2,HIGH,Premium restaurant,5253.03,15759.1,reference-derived scenario
43675,Upcountry / Central Highlands,1.08,MID,Hotel buffet / restaurant,2827.04,8481.13,reference-derived scenario
43676,North Western Province,1.03,LOW,Street food,458.59,1375.77,reference-derived scenario
43677,Southern Province,1.2,LOW,Street food,338.88,1016.64,reference-derived scenario
43678,Uva Province,1.02,MID,Hotel buffet / restaurant,3085.6,9256.79,reference-derived scenario
43679,Cultural Triangle / North Central,1.05,HIGH,Premium restaurant,5296.1,15888.29,reference-derived scenario
43680,Upcountry / Central Highlands,1.08,MID,Hotel buffet / restaurant,3632.03,10896.08,reference-derived scenario
43681,Eastern Province,1.02,LOW,Local rice & curry,555.91,1667.72,reference-derived scenario
43682,Northern Province,1.0,MID,Tourist restaurant,2631.63,7894.88,reference-derived scenario
43683,Southern Province,1.2,LOW,Local rice & curry,808.92,2426.77,reference-derived scenario
43684,Eastern Province,1.02,LOW,Local rice & curry,602.41,1807.22,reference-derived scenario
43685,Cultural Triangle / North Central,1.05,LOW,Local cafe,982.8,2948.4,reference-derived scenario
43686,Upcountry / Central Highlands,1.08,HIGH,High-end seafood,8740.21,26220.64,reference-derived scenario
43687,Western Province,1.18,MID,Local restaurant,1591.33,4773.99,reference-derived scenario
43688,Western Province,1.18,MID,Tourist restaurant,2747.96,8243.89,reference-derived scenario
43689,Sabaragamuwa Province,1.0,MID,Local restaurant,944.59,2833.77,reference-derived scenario
43690,Cultural Triangle / North Central,1.05,HIGH,Luxury hotel dining,10613.58,31840.73,reference-derived scenario
43691,Uva Province,1.02,LOW,Local cafe,876.74,2630.22,reference-derived scenario
43692,Uva Province,1.02,HIGH,Premium restaurant,3712.25,11136.75,reference-derived scenario
43693,Sabaragamuwa Province,1.0,MID,Tourist restaurant,2730.22,8190.67,reference-derived scenario
43694,Sabaragamuwa Province,1.0,HIGH,High-end seafood,6643.1,19929.3,reference-derived scenario
43695,Southern Province,1.2,MID,Local restaurant,1752.51,5257.53,reference-derived scenario
43696,Upcountry / Central Highlands,1.08,LOW,Street food,480.86,1442.59,reference-derived scenario
43697,Upcountry / Central Highlands,1.08,HIGH,Premium restaurant,6220.62,18661.87,reference-derived scenario
43698,Cultural Triangle / North Central,1.05,HIGH,Luxury hotel dining,9090.78,27272.35,reference-derived scenario
43699,Western Province,1.18,HIGH,High-end seafood,7842.71,23528.12,reference-derived scenario
43700,Northern Province,1.0,MID,Tourist restaurant,2531.75,7595.24,reference-derived scenario
43701,Upcountry / Central Highlands,1.08,LOW,Local rice & curry,880.32,2640.97,reference-derived scenario
43702,Southern Province,1.2,LOW,Local cafe,908.97,2726.91,reference-derived scenario
43703,Uva Province,1.02,LOW,Street food,375.94,1127.83,reference-derived scenario
43704,Cultural Triangle / North Central,1.05,LOW,Local cafe,836.32,2508.95,reference-derived scenario
43705,Upcountry / Central Highlands,1.08,MID,Hotel buffet / restaurant,3365.76,10097.28,reference-derived scenario
43706,North Western Province,1.03,LOW,Local rice & curry,664.05,1992.16,reference-derived scenario
43707,Sabaragamuwa Province,1.0,LOW,Local cafe,1151.07,3453.21,reference-derived scenario
43708,Upcountry / Central Highlands,1.08,HIGH,High-end seafood,8959.96,26879.88,reference-derived scenario
43709,Upcountry / Central Highlands,1.08,MID,Tourist restaurant,2994.84,8984.52,reference-derived scenario
43710,Southern Province,1.2,LOW,Local cafe,1304.72,3914.15,reference-derived scenario
43711,Southern Province,1.2,LOW,Street food,344.76,1034.29,reference-derived scenario
43712,Upcountry / Central Highlands,1.08,MID,Hotel buffet / restaurant,2588.77,7766.31,reference-derived scenario
43713,Northern Province,1.0,MID,Local restaurant,1010.97,3032.91,reference-derived scenario
43714,Uva Province,1.02,HIGH,Premium restaurant,4614.39,13843.16,reference-derived scenario
43715,Southern Province,1.2,MID,Tourist restaurant,2471.89,7415.68,reference-derived scenario
43716,Western Province,1.18,LOW,Street food,433.35,1300.06,reference-derived scenario
43717,Southern Province,1.2,HIGH,Premium restaurant,6726.1,20178.31,reference-derived scenario
43718,Eastern Province,1.02,MID,Hotel buffet / restaurant,3417.7,10253.1,reference-derived scenario
43719,Southern Province,1.2,LOW,Street food,371.65,1114.96,reference-derived scenario
43720,Northern Province,1.0,LOW,Street food,439.74,1319.22,reference-derived scenario
43721,Eastern Province,1.02,MID,Tourist restaurant,2559.57,7678.7,reference-derived scenario
43722,Uva Province,1.02,LOW,Street food,308.22,924.66,reference-derived scenario
43723,Western Province,1.18,MID,Tourist restaurant,2183.51,6550.53,reference-derived scenario
43724,Northern Province,1.0,HIGH,Luxury hotel dining,10534.71,31604.13,reference-derived scenario
43725,Uva Province,1.02,MID,Tourist restaurant,2735.78,8207.35,reference-derived scenario
43726,Cultural Triangle / North Central,1.05,MID,Local restaurant,1393.2,4179.6,reference-derived scenario
43727,Eastern Province,1.02,MID,Hotel buffet / restaurant,2464.57,7393.71,reference-derived scenario
43728,Southern Province,1.2,HIGH,High-end seafood,7099.13,21297.38,reference-derived scenario
43729,Western Province,1.18,HIGH,Luxury hotel dining,11926.36,35779.08,reference-derived scenario
43730,Southern Province,1.2,MID,Local restaurant,1577.82,4733.45,reference-derived scenario
43731,Upcountry / Central Highlands,1.08,HIGH,Premium restaurant,4224.51,12673.54,reference-derived scenario
43732,Western Province,1.18,MID,Local restaurant,1643.37,4930.1,reference-derived scenario
43733,Northern Province,1.0,LOW,Local cafe,709.92,2129.77,reference-derived scenario
43734,Cultural Triangle / North Central,1.05,MID,Local restaurant,995.95,2987.84,reference-derived scenario
43735,Northern Province,1.0,LOW,Local rice & curry,573.46,1720.38,reference-derived scenario
43736,Cultural Triangle / North Central,1.05,MID,Tourist restaurant,2857.48,8572.45,reference-derived scenario
43737,Uva Province,1.02,LOW,Local cafe,1069.17,3207.5,reference-derived scenario
43738,Uva Province,1.02,LOW,Local rice & curry,558.75,1676.25,reference-derived scenario
43739,Cultural Triangle / North Central,1.05,HIGH,Luxury hotel dining,8007.39,24022.17,reference-derived scenario
43740,North Western Province,1.03,LOW,Local cafe,785.63,2356.89,reference-derived scenario
43741,Northern Province,1.0,LOW,Street food,418.73,1256.18,reference-derived scenario
43742,Cultural Triangle / North Central,1.05,LOW,Local rice & curry,821.8,2465.39,reference-derived scenario
43743,Western Province,1.18,MID,Local restaurant,1387.84,4163.51,reference-derived scenario
43744,Western Province,1.18,MID,Tourist restaurant,2813.0,8439.01,reference-derived scenario
43745,Uva Province,1.02,HIGH,Luxury hotel dining,11463.75,34391.25,reference-derived scenario
43746,North Western Province,1.03,MID,Local restaurant,1462.56,4387.68,reference-derived scenario
43747,Sabaragamuwa Province,1.0,LOW,Local cafe,951.71,2855.13,reference-derived scenario
43748,Southern Province,1.2,HIGH,High-end seafood,7135.15,21405.44,reference-derived scenario
43749,North Western Province,1.03,HIGH,High-end seafood,8083.79,24251.36,reference-derived scenario
43750,Upcountry / Central Highlands,1.08,MID,Local restaurant,1047.83,3143.49,reference-derived scenario
43751,North Western Province,1.03,LOW,Street food,329.58,988.75,reference-derived scenario
43752,Uva Province,1.02,HIGH,High-end seafood,5339.43,16018.3,reference-derived scenario
43753,Northern Province,1.0,MID,Local restaurant,1219.0,3656.99,reference-derived scenario
43754,Upcountry / Central Highlands,1.08,MID,Tourist restaurant,2964.45,8893.34,reference-derived scenario
43755,Cultural Triangle / North Central,1.05,LOW,Local rice & curry,860.8,2582.41,reference-derived scenario
43756,Eastern Province,1.02,LOW,Local cafe,1130.37,3391.1,reference-derived scenario
43757,Eastern Province,1.02,MID,Local restaurant,1103.39,3310.16,reference-derived scenario
43758,Upcountry / Central Highlands,1.08,LOW,Street food,352.55,1057.66,reference-derived scenario
43759,Upcountry / Central Highlands,1.08,MID,Local restaurant,1351.23,4053.68,reference-derived scenario
43760,Uva Province,1.02,MID,Tourist restaurant,2316.32,6948.96,reference-derived scenario
43761,Western Province,1.18,LOW,Local rice & curry,695.48,2086.45,reference-derived scenario
43762,Eastern Province,1.02,MID,Local restaurant,1274.01,3822.04,reference-derived scenario
43763,Eastern Province,1.02,MID,Tourist restaurant,2644.91,7934.73,reference-derived scenario
43764,Eastern Province,1.02,HIGH,Premium restaurant,4848.69,14546.07,reference-derived scenario
43765,Eastern Province,1.02,LOW,Local cafe,758.66,2275.98,reference-derived scenario
43766,Northern Province,1.0,LOW,Street food,299.06,897.17,reference-derived scenario
43767,Western Province,1.18,MID,Tourist restaurant,3376.14,10128.43,reference-derived scenario
43768,Northern Province,1.0,LOW,Local rice & curry,528.9,1586.7,reference-derived scenario
43769,Sabaragamuwa Province,1.0,LOW,Local cafe,712.2,2136.59,reference-derived scenario
43770,Upcountry / Central Highlands,1.08,MID,Tourist restaurant,2484.27,7452.8,reference-derived scenario
43771,North Western Province,1.03,HIGH,Luxury hotel dining,11410.7,34232.11,reference-derived scenario
43772,Upcountry / Central Highlands,1.08,HIGH,Luxury hotel dining,12429.7,37289.1,reference-derived scenario
43773,Sabaragamuwa Province,1.0,LOW,Local rice & curry,706.73,2120.2,reference-derived scenario
43774,Upcountry / Central Highlands,1.08,MID,Hotel buffet / restaurant,2714.57,8143.7,reference-derived scenario
43775,Eastern Province,1.02,MID,Local restaurant,1307.55,3922.65,reference-derived scenario
43776,Eastern Province,1.02,MID,Tourist restaurant,2050.67,6152.01,reference-derived scenario
43777,North Western Province,1.03,LOW,Street food,397.59,1192.78,reference-derived scenario
43778,Northern Province,1.0,MID,Hotel buffet / restaurant,2854.66,8563.97,reference-derived scenario
43779,Eastern Province,1.02,MID,Tourist restaurant,2317.33,6952.0,reference-derived scenario
43780,Southern Province,1.2,MID,Local restaurant,1172.88,3518.64,reference-derived scenario
43781,Southern Province,1.2,LOW,Street food,371.34,1114.02,reference-derived scenario
43782,North Western Province,1.03,LOW,Street food,436.75,1310.26,reference-derived scenario
43783,Eastern Province,1.02,LOW,Local cafe,1169.19,3507.57,reference-derived scenario
43784,Southern Province,1.2,HIGH,High-end seafood,9978.89,29936.66,reference-derived scenario
43785,North Western Province,1.03,MID,Local restaurant,1032.71,3098.13,reference-derived scenario
43786,Southern Province,1.2,HIGH,Premium restaurant,6279.03,18837.09,reference-derived scenario
43787,North Western Province,1.03,LOW,Local rice & curry,814.14,2442.43,reference-derived scenario
43788,Cultural Triangle / North Central,1.05,MID,Local restaurant,1338.2,4014.6,reference-derived scenario
43789,Cultural Triangle / North Central,1.05,LOW,Local rice & curry,714.74,2144.21,reference-derived scenario
43790,Southern Province,1.2,MID,Local restaurant,1141.88,3425.65,reference-derived scenario
43791,Southern Province,1.2,MID,Local restaurant,1359.72,4079.17,reference-derived scenario
43792,Eastern Province,1.02,MID,Hotel buffet / restaurant,3037.03,9111.09,reference-derived scenario
43793,Uva Province,1.02,LOW,Street food,376.09,1128.26,reference-derived scenario
43794,Eastern Province,1.02,MID,Tourist restaurant,1979.97,5939.9,reference-derived scenario
43795,Sabaragamuwa Province,1.0,LOW,Local rice & curry,652.71,1958.13,reference-derived scenario
43796,Southern Province,1.2,MID,Hotel buffet / restaurant,2800.15,8400.44,reference-derived scenario
43797,Southern Province,1.2,HIGH,High-end seafood,7662.38,22987.15,reference-derived scenario
43798,Sabaragamuwa Province,1.0,HIGH,Luxury hotel dining,11181.43,33544.3,reference-derived scenario
43799,Eastern Province,1.02,HIGH,High-end seafood,6820.24,20460.72,reference-derived scenario
43800,Upcountry / Central Highlands,1.08,LOW,Local rice & curry,630.38,1891.14,reference-derived scenario
43801,Cultural Triangle / North Central,1.05,HIGH,Luxury hotel dining,10895.15,32685.45,reference-derived scenario
43802,Eastern Province,1.02,HIGH,High-end seafood,7982.2,23946.59,reference-derived scenario
43803,Eastern Province,1.02,MID,Hotel buffet / restaurant,2923.89,8771.66,reference-derived scenario
43804,Uva Province,1.02,MID,Tourist restaurant,1851.43,5554.28,reference-derived scenario
43805,Western Province,1.18,LOW,Local rice & curry,838.85,2516.55,reference-derived scenario
43806,Upcountry / Central Highlands,1.08,LOW,Local rice & curry,820.81,2462.42,reference-derived scenario
43807,Eastern Province,1.02,LOW,Local cafe,787.3,2361.89,reference-derived scenario
43808,North Western Province,1.03,LOW,Local rice & curry,551.85,1655.55,reference-derived scenario
43809,Northern Province,1.0,LOW,Local rice & curry,611.36,1834.07,reference-derived scenario
43810,North Western Province,1.03,LOW,Local rice & curry,825.27,2475.82,reference-derived scenario
43811,Eastern Province,1.02,MID,Local restaurant,1470.84,4412.53,reference-derived scenario
43812,Northern Province,1.0,LOW,Local cafe,821.88,2465.63,reference-derived scenario
43813,Eastern Province,1.02,HIGH,High-end seafood,8398.28,25194.84,reference-derived scenario
43814,Southern Province,1.2,MID,Local restaurant,1694.28,5082.84,reference-derived scenario
43815,Uva Province,1.02,HIGH,Luxury hotel dining,7789.67,23369.02,reference-derived scenario
43816,Western Province,1.18,LOW,Local rice & curry,606.59,1819.76,reference-derived scenario
43817,Southern Province,1.2,LOW,Local rice & curry,833.0,2498.99,reference-derived scenario
43818,Sabaragamuwa Province,1.0,HIGH,High-end seafood,5894.06,17682.18,reference-derived scenario
43819,North Western Province,1.03,MID,Local restaurant,1180.74,3542.21,reference-derived scenario
43820,Uva Province,1.02,MID,Tourist restaurant,2085.44,6256.33,reference-derived scenario
43821,North Western Province,1.03,MID,Local restaurant,1358.48,4075.45,reference-derived scenario
43822,Upcountry / Central Highlands,1.08,MID,Tourist restaurant,2309.7,6929.11,reference-derived scenario
43823,Cultural Triangle / North Central,1.05,LOW,Street food,439.58,1318.74,reference-derived scenario
43824,Sabaragamuwa Province,1.0,LOW,Local cafe,1104.79,3314.38,reference-derived scenario
43825,Eastern Province,1.02,LOW,Street food,342.56,1027.69,reference-derived scenario
