record_id,region,region_cost_index,budget_level,accommodation_type,travellers,rooms,nightly_price_lkr,data_origin
35392,Eastern Province,1.02,MID,Budget hotel / 1-2 star,2,1,7081.05,reference-derived scenario
35393,Northern Province,1.0,MID,Budget guesthouse,20,10,6111.7,reference-derived scenario
35394,Upcountry / Central Highlands,1.08,MID,Homestay,14,7,5242.94,reference-derived scenario
35395,Eastern Province,1.02,LOW,Homestay,18,9,5346.6,reference-derived scenario
35396,Uva Province,1.02,MID,Budget guesthouse,17,9,6722.59,reference-derived scenario
35397,Northern Province,1.0,LOW,Hostel / dorm,1,1,2851.53,reference-derived scenario
35398,Western Province,1.18,HIGH,Luxury / 4-star hotel,4,2,40272.23,reference-derived scenario
35399,Western Province,1.18,LOW,Homestay,20,10,4495.63,reference-derived scenario
35400,North Western Province,1.03,LOW,Homestay,17,9,4289.57,reference-derived scenario
35401,Upcountry / Central Highlands,1.08,HIGH,Luxury / 5-star hotel,13,7,65389.17,reference-derived scenario
35402,Western Province,1.18,LOW,Homestay,9,5,5476.87,reference-derived scenario
35403,Northern Province,1.0,LOW,Budget hotel / 1-2 star,1,1,8137.75,reference-derived scenario
35404,Upcountry / Central Highlands,1.08,LOW,Hostel / dorm,19,10,2500.09,reference-derived scenario
35405,Northern Province,1.0,MID,Mid-range villa,17,9,15689.38,reference-derived scenario
35406,Northern Province,1.0,MID,Homestay,18,9,3861.29,reference-derived scenario
35407,Northern Province,1.0,LOW,Budget hotel / 1-2 star,8,4,8296.8,reference-derived scenario
35408,Southern Province,1.2,LOW,Homestay,13,7,5545.14,reference-derived scenario
35409,North Western Province,1.03,HIGH,Luxury resort,2,1,90363.68,reference-derived scenario
35410,Eastern Province,1.02,LOW,Budget hotel / 1-2 star,17,9,7002.61,reference-derived scenario
35411,Southern Province,1.2,LOW,Homestay,17,9,4955.97,reference-derived scenario
35412,Northern Province,1.0,HIGH,Boutique guesthouse,18,9,23797.42,reference-derived scenario
35413,Upcountry / Central Highlands,1.08,LOW,Budget hotel / 1-2 star,13,7,7751.06,reference-derived scenario
35414,Southern Province,1.2,MID,Mid-range villa,12,6,20645.58,reference-derived scenario
35415,Southern Province,1.2,LOW,Homestay,19,10,5417.76,reference-derived scenario
35416,Western Province,1.18,LOW,Hostel / dorm,14,7,2593.79,reference-derived scenario
35417,Cultural Triangle / North Central,1.05,LOW,Budget guesthouse,6,3,6524.47,reference-derived scenario
35418,Northern Province,1.0,HIGH,Luxury / 5-star hotel,16,8,77403.65,reference-derived scenario
35419,Eastern Province,1.02,LOW,Budget hotel / 1-2 star,2,1,8641.88,reference-derived scenario
35420,Northern Province,1.0,HIGH,Private villa,2,1,65781.53,reference-derived scenario
35421,North Western Province,1.03,LOW,Budget hotel / 1-2 star,5,3,7137.53,reference-derived scenario
35422,Sabaragamuwa Province,1.0,MID,Mid-range hotel / 3-star,12,6,16028.37,reference-derived scenario
35423,Eastern Province,1.02,MID,Mid-range hotel / 3-star,9,5,13016.78,reference-derived scenario
35424,Eastern Province,1.02,HIGH,Luxury / 4-star hotel,11,6,30423.56,reference-derived scenario
35425,Sabaragamuwa Province,1.0,MID,Hostel / dorm,4,2,3034.7,reference-derived scenario
35426,Northern Province,1.0,LOW,Budget guesthouse,14,7,5980.47,reference-derived scenario
35427,Northern Province,1.0,LOW,Budget hotel / 1-2 star,6,3,7195.98,reference-derived scenario
35428,Eastern Province,1.02,MID,Homestay,2,1,4872.11,reference-derived scenario
35429,Upcountry / Central Highlands,1.08,LOW,Hostel / dorm,3,2,2720.16,reference-derived scenario
35430,Sabaragamuwa Province,1.0,MID,Budget guesthouse,10,5,4882.7,reference-derived scenario
35431,Cultural Triangle / North Central,1.05,LOW,Homestay,15,8,5157.95,reference-derived scenario
35432,North Western Province,1.03,LOW,Hostel / dorm,13,7,2398.39,reference-derived scenario
35433,Uva Province,1.02,MID,Budget guesthouse,10,5,5664.31,reference-derived scenario
35434,Upcountry / Central Highlands,1.08,LOW,Budget guesthouse,11,6,5875.15,reference-derived scenario
35435,Southern Province,1.2,LOW,Homestay,1,1,6490.36,reference-derived scenario
35436,North Western Province,1.03,LOW,Budget hotel / 1-2 star,7,4,7936.26,reference-derived scenario
35437,North Western Province,1.03,LOW,Homestay,15,8,4644.28,reference-derived scenario
35438,Southern Province,1.2,MID,Hostel / dorm,3,2,3018.65,reference-derived scenario
35439,North Western Province,1.03,MID,Hostel / dorm,8,4,2161.49,reference-derived scenario
35440,Sabaragamuwa Province,1.0,LOW,Budget guesthouse,7,4,5315.12,reference-derived scenario
35441,Western Province,1.18,MID,Serviced apartment,7,4,24275.51,reference-derived scenario
35442,Western Province,1.18,LOW,Budget guesthouse,10,5,6085.31,reference-derived scenario
35443,Eastern Province,1.02,LOW,Homestay,19,10,5504.41,reference-derived scenario
35444,Uva Province,1.02,LOW,Homestay,12,6,5338.92,reference-derived scenario
35445,Northern Province,1.0,LOW,Budget hotel / 1-2 star,19,10,7036.76,reference-derived scenario
35446,Cultural Triangle / North Central,1.05,LOW,Budget guesthouse,14,7,6550.74,reference-derived scenario
35447,Eastern Province,1.02,MID,Homestay,17,9,4781.63,reference-derived scenario
35448,North Western Province,1.03,LOW,Budget guesthouse,7,4,5461.12,reference-derived scenario
35449,Western Province,1.18,LOW,Hostel / dorm,17,9,3225.71,reference-derived scenario
35450,Uva Province,1.02,MID,Budget guesthouse,16,8,5314.12,reference-derived scenario
35451,Northern Province,1.0,HIGH,Mid-range villa,5,3,21802.9,reference-derived scenario
35452,North Western Province,1.03,MID,Homestay,6,3,5606.75,reference-derived scenario
35453,Western Province,1.18,LOW,Hostel / dorm,7,4,2430.69,reference-derived scenario
35454,Eastern Province,1.02,LOW,Homestay,18,9,4024.9,reference-derived scenario
35455,Upcountry / Central Highlands,1.08,LOW,Budget hotel / 1-2 star,4,2,10181.1,reference-derived scenario
35456,Eastern Province,1.02,MID,Mid-range hotel / 3-star,11,6,13484.23,reference-derived scenario
35457,Southern Province,1.2,MID,Budget hotel / 1-2 star,16,8,9657.96,reference-derived scenario
35458,Western Province,1.18,HIGH,Boutique hotel / villa,20,10,57195.34,reference-derived scenario
35459,Northern Province,1.0,LOW,Hostel / dorm,18,9,2323.42,reference-derived scenario
35460,Western Province,1.18,MID,Boutique guesthouse,5,3,31570.37,reference-derived scenario
35461,Sabaragamuwa Province,1.0,MID,Hostel / dorm,11,6,2627.3,reference-derived scenario
35462,Eastern Province,1.02,MID,Budget hotel / 1-2 star,13,7,9788.71,reference-derived scenario
35463,Upcountry / Central Highlands,1.08,LOW,Hostel / dorm,18,9,3261.74,reference-derived scenario
35464,Uva Province,1.02,MID,Homestay,3,2,5101.83,reference-derived scenario
35465,Eastern Province,1.02,LOW,Homestay,9,5,5593.51,reference-derived scenario
35466,Southern Province,1.2,MID,Mid-range hotel / 3-star,2,1,14875.17,reference-derived scenario
35467,Southern Province,1.2,LOW,Hostel / dorm,16,8,3335.84,reference-derived scenario
35468,Northern Province,1.0,LOW,Hostel / dorm,11,6,2373.15,reference-derived scenario
35469,Upcountry / Central Highlands,1.08,MID,Budget hotel / 1-2 star,8,4,8375.75,reference-derived scenario
35470,Northern Province,1.0,LOW,Hostel / dorm,7,4,2820.58,reference-derived scenario
35471,Western Province,1.18,LOW,Hostel / dorm,17,9,3023.16,reference-derived scenario
35472,Eastern Province,1.02,LOW,Budget hotel / 1-2 star,11,6,8693.27,reference-derived scenario
35473,Upcountry / Central Highlands,1.08,LOW,Homestay,11,6,4335.04,reference-derived scenario
35474,North Western Province,1.03,HIGH,Luxury / 4-star hotel,6,3,42741.21,reference-derived scenario
35475,Cultural Triangle / North Central,1.05,MID,Mid-range hotel / 3-star,4,2,16560.02,reference-derived scenario
35476,Northern Province,1.0,MID,Homestay,18,9,4272.54,reference-derived scenario
35477,Cultural Triangle / North Central,1.05,MID,Boutique guesthouse,11,6,25703.44,reference-derived scenario
35478,Upcountry / Central Highlands,1.08,MID,Hostel / dorm,12,6,2468.63,reference-derived scenario
35479,Northern Province,1.0,HIGH,Mid-range hotel / 3-star,6,3,15636.39,reference-derived scenario
35480,North Western Province,1.03,MID,Budget guesthouse,14,7,5974.3,reference-derived scenario
35481,Cultural Triangle / North Central,1.05,MID,Budget hotel / 1-2 star,12,6,7591.71,reference-derived scenario
35482,Sabaragamuwa Province,1.0,LOW,Hostel / dorm,16,8,2168.39,reference-derived scenario
35483,Cultural Triangle / North Central,1.05,LOW,Budget hotel / 1-2 star,6,3,9791.56,reference-derived scenario
35484,Southern Province,1.2,LOW,Budget guesthouse,13,7,7705.91,reference-derived scenario
35485,Uva Province,1.02,LOW,Budget hotel / 1-2 star,6,3,9720.68,reference-derived scenario
35486,Upcountry / Central Highlands,1.08,LOW,Hostel / dorm,19,10,2840.95,reference-derived scenario
35487,Southern Province,1.2,HIGH,Boutique guesthouse,8,4,24066.44,reference-derived scenario
35488,Uva Province,1.02,HIGH,Luxury resort,15,8,87035.5,reference-derived scenario
35489,North Western Province,1.03,HIGH,Boutique hotel / villa,9,5,47656.96,reference-derived scenario
35490,Uva Province,1.02,MID,Boutique guesthouse,15,8,24609.84,reference-derived scenario
35491,Cultural Triangle / North Central,1.05,MID,Mid-range hotel / 3-star,16,8,16438.69,reference-derived scenario
35492,Eastern Province,1.02,MID,Homestay,6,3,5143.16,reference-derived scenario
35493,Cultural Triangle / North Central,1.05,MID,Boutique guesthouse,10,5,25526.64,reference-derived scenario
35494,Northern Province,1.0,MID,Boutique guesthouse,8,4,18048.92,reference-derived scenario
35495,Western Province,1.18,MID,Homestay,19,10,4374.84,reference-derived scenario
35496,Eastern Province,1.02,MID,Budget guesthouse,10,5,5265.71,reference-derived scenario
35497,Eastern Province,1.02,MID,Mid-range villa,15,8,20057.3,reference-derived scenario
35498,North Western Province,1.03,LOW,Budget hotel / 1-2 star,8,4,8216.74,reference-derived scenario
35499,Southern Province,1.2,HIGH,Luxury / 4-star hotel,6,3,48729.53,reference-derived scenario
35500,Uva Province,1.02,LOW,Budget hotel / 1-2 star,10,5,7759.5,reference-derived scenario
35501,Northern Province,1.0,MID,Hostel / dorm,13,7,2276.29,reference-derived scenario
35502,Sabaragamuwa Province,1.0,LOW,Budget guesthouse,4,2,5319.97,reference-derived scenario
35503,Northern Province,1.0,HIGH,Luxury / 5-star hotel,1,1,59628.45,reference-derived scenario
35504,Sabaragamuwa Province,1.0,MID,Homestay,11,6,4914.49,reference-derived scenario
35505,Uva Province,1.02,MID,Hostel / dorm,20,10,2734.92,reference-derived scenario
35506,Northern Province,1.0,HIGH,Luxury resort,13,7,97467.7,reference-derived scenario
35507,Southern Province,1.2,HIGH,Luxury / 5-star hotel,20,10,71206.99,reference-derived scenario
35508,Cultural Triangle / North Central,1.05,LOW,Budget guesthouse,11,6,6714.57,reference-derived scenario
35509,Cultural Triangle / North Central,1.05,MID,Budget hotel / 1-2 star,7,4,7081.63,reference-derived scenario
35510,Western Province,1.18,MID,Serviced apartment,19,10,17963.73,reference-derived scenario
35511,Western Province,1.18,MID,Boutique guesthouse,12,6,28705.88,reference-derived scenario
35512,North Western Province,1.03,LOW,Homestay,20,10,5371.66,reference-derived scenario
35513,Northern Province,1.0,LOW,Hostel / dorm,12,6,2117.66,reference-derived scenario
35514,Northern Province,1.0,MID,Mid-range hotel / 3-star,9,5,13329.52,reference-derived scenario
35515,Southern Province,1.2,MID,Budget guesthouse,7,4,5575.3,reference-derived scenario
35516,Northern Province,1.0,MID,Mid-range villa,20,10,19962.81,reference-derived scenario
35517,Southern Province,1.2,MID,Budget hotel / 1-2 star,20,10,8853.71,reference-derived scenario
35518,Sabaragamuwa Province,1.0,LOW,Homestay,14,7,4442.24,reference-derived scenario
35519,Northern Province,1.0,MID,Mid-range villa,5,3,20628.51,reference-derived scenario
35520,Northern Province,1.0,LOW,Budget hotel / 1-2 star,12,6,8719.54,reference-derived scenario
35521,Northern Province,1.0,MID,Mid-range villa,17,9,19506.13,reference-derived scenario
35522,Northern Province,1.0,LOW,Hostel / dorm,3,2,2748.87,reference-derived scenario
35523,Western Province,1.18,LOW,Budget guesthouse,15,8,5760.1,reference-derived scenario
35524,Northern Province,1.0,HIGH,Luxury / 5-star hotel,18,9,58192.64,reference-derived scenario
35525,Upcountry / Central Highlands,1.08,MID,Mid-range hotel / 3-star,2,1,16579.46,reference-derived scenario
35526,Cultural Triangle / North Central,1.05,MID,Boutique guesthouse,1,1,21009.41,reference-derived scenario
35527,Cultural Triangle / North Central,1.05,MID,Budget guesthouse,13,7,6449.38,reference-derived scenario
35528,Southern Province,1.2,LOW,Budget hotel / 1-2 star,20,10,10436.15,reference-derived scenario
35529,Upcountry / Central Highlands,1.08,LOW,Budget hotel / 1-2 star,15,8,8507.02,reference-derived scenario
35530,Upcountry / Central Highlands,1.08,HIGH,Boutique hotel / villa,17,9,42363.59,reference-derived scenario
35531,Western Province,1.18,LOW,Hostel / dorm,9,5,2981.39,reference-derived scenario
35532,Uva Province,1.02,LOW,Budget hotel / 1-2 star,15,8,7567.41,reference-derived scenario
35533,Western Province,1.18,MID,Hostel / dorm,10,5,2745.87,reference-derived scenario
35534,Eastern Province,1.02,LOW,Budget hotel / 1-2 star,18,9,6989.13,reference-derived scenario
35535,North Western Province,1.03,HIGH,Boutique hotel / villa,1,1,41075.95,reference-derived scenario
35536,Uva Province,1.02,LOW,Hostel / dorm,5,3,2371.72,reference-derived scenario
35537,Uva Province,1.02,LOW,Budget hotel / 1-2 star,16,8,7561.07,reference-derived scenario
35538,Western Province,1.18,HIGH,Luxury / 4-star hotel,7,4,39604.83,reference-derived scenario
35539,Uva Province,1.02,MID,Mid-range hotel / 3-star,12,6,15660.52,reference-derived scenario
35540,North Western Province,1.03,MID,Hostel / dorm,20,10,3033.8,reference-derived scenario
35541,Northern Province,1.0,LOW,Homestay,2,1,4555.79,reference-derived scenario
35542,Western Province,1.18,LOW,Hostel / dorm,18,9,3201.16,reference-derived scenario
35543,Uva Province,1.02,LOW,Homestay,3,2,3855.14,reference-derived scenario
35544,Southern Province,1.2,HIGH,Luxury / 5-star hotel,20,10,65686.57,reference-derived scenario
35545,Uva Province,1.02,LOW,Hostel / dorm,13,7,2488.19,reference-derived scenario
35546,North Western Province,1.03,MID,Hostel / dorm,12,6,2387.39,reference-derived scenario
35547,Western Province,1.18,LOW,Budget hotel / 1-2 star,20,10,7830.28,reference-derived scenario
35548,Northern Province,1.0,MID,Boutique guesthouse,6,3,18087.76,reference-derived scenario
35549,Southern Province,1.2,HIGH,Mid-range hotel / 3-star,4,2,15734.37,reference-derived scenario
35550,Northern Province,1.0,LOW,Budget guesthouse,3,2,5011.83,reference-derived scenario
35551,Upcountry / Central Highlands,1.08,MID,Mid-range villa,6,3,16398.45,reference-derived scenario
35552,Southern Province,1.2,MID,Serviced apartment,9,5,18511.24,reference-derived scenario
35553,North Western Province,1.03,LOW,Hostel / dorm,11,6,2121.02,reference-derived scenario
35554,Southern Province,1.2,LOW,Budget guesthouse,13,7,6113.39,reference-derived scenario
35555,Uva Province,1.02,LOW,Homestay,6,3,4113.08,reference-derived scenario
35556,Uva Province,1.02,HIGH,Luxury / 4-star hotel,14,7,35909.82,reference-derived scenario
35557,Southern Province,1.2,LOW,Hostel / dorm,10,5,2531.53,reference-derived scenario
35558,Southern Province,1.2,LOW,Hostel / dorm,17,9,3163.48,reference-derived scenario
35559,North Western Province,1.03,LOW,Budget guesthouse,5,3,5909.96,reference-derived scenario
35560,Eastern Province,1.02,LOW,Budget guesthouse,19,10,5200.44,reference-derived scenario
35561,Northern Province,1.0,HIGH,Boutique hotel / villa,17,9,45197.16,reference-derived scenario
35562,Cultural Triangle / North Central,1.05,MID,Hostel / dorm,16,8,2794.32,reference-derived scenario
35563,Sabaragamuwa Province,1.0,LOW,Hostel / dorm,15,8,2407.92,reference-derived scenario
35564,North Western Province,1.03,HIGH,Boutique hotel / villa,18,9,43466.74,reference-derived scenario
35565,Northern Province,1.0,LOW,Hostel / dorm,8,4,2343.39,reference-derived scenario
35566,Sabaragamuwa Province,1.0,LOW,Budget guesthouse,14,7,6400.37,reference-derived scenario
35567,Eastern Province,1.02,LOW,Homestay,7,4,4590.32,reference-derived scenario
35568,Cultural Triangle / North Central,1.05,MID,Serviced apartment,5,3,20176.85,reference-derived scenario
35569,Sabaragamuwa Province,1.0,MID,Homestay,14,7,4902.96,reference-derived scenario
35570,Uva Province,1.02,HIGH,Boutique hotel / villa,3,2,50194.75,reference-derived scenario
35571,Northern Province,1.0,LOW,Budget hotel / 1-2 star,4,2,9375.12,reference-derived scenario
35572,Eastern Province,1.02,MID,Boutique guesthouse,9,5,20414.25,reference-derived scenario
35573,Eastern Province,1.02,MID,Budget guesthouse,15,8,6585.55,reference-derived scenario
